RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,ICESArea,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,Cal_Distance,Cal_DoorSpread,Cal_WingSpread,BeamWidth,DSflag,WSflag,DistanceFlag,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,DateofCalculation
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,18,32,2004,8,29,910,-9,30,D,53.8314,0.8331,53.8017,0.8232,36F0,-9,35,V,-9,1,1,R,-9,M,0,3368,245,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.9,-9,34.45,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3368,-9,-9,4,-9,-9,O,-9,-9,0.013472,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,16,31,2004,8,29,625,-9,30,D,53.8491,1.3954,53.858,1.4452,36F1,-9,34,V,-9,1,1,R,-9,M,0,3416,245,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.7,-9,34.45,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3416,-9,-9,4,-9,-9,O,-9,-9,0.013664,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,113,25,2004,8,28,1201,-9,30,D,53.8533,2.6283,53.8346,2.6762,36F2,-9,40,V,-9,1,1,R,-9,M,0,3777,280,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16.6,-9,34.71,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3777,-9,-9,4,-9,-9,O,-9,-9,0.015108,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,11,27,2004,8,28,1551,-9,30,D,53.8655,2.2088,53.8926,2.238,36F2,-9,35,V,-9,1,1,R,-9,M,0,3571,145,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,-9,34.69,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3571,-9,-9,4,-9,-9,O,-9,-9,0.014284,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,19,34,2004,8,29,1220,-9,15,D,53.9345,0.5398,53.9252,0.5403,36F0,-9,45,V,-9,1,1,R,-9,M,0,1032,315,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15.3,-9,34.12,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1032,-9,-9,4,-9,-9,O,-9,-9,0.004128,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,20,33,2004,8,29,1057,-9,30,D,54.0030,0.6943,53.9874,0.6474,37F0,-9,45,V,-9,1,1,R,-9,M,0,3532,315,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.9,-9,34.43,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3532,-9,-9,4,-9,-9,O,-9,-9,0.014128,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,38,55,2004,9,1,1605,-9,30,D,51.1939,1.9006,51.1816,1.8563,31F1,-9,40,V,-9,1,1,R,-9,M,0,3384,260,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.1,-9,34.48,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3384,-9,-9,4,-9,-9,O,-9,-9,0.013536,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,84,54,2004,9,1,1435,-9,30,D,51.2881,1.7368,51.2568,1.7172,31F1,-9,42,V,-9,1,1,R,-9,M,0,3732,280,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.8,-9,34.55,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3732,-9,-9,4,-9,-9,O,-9,-9,0.014928,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,39,56,2004,9,1,1840,-9,30,D,51.3236,2.3885,51.2992,2.3468,31F2,-9,28,V,-9,1,1,R,-9,M,0,3972,180,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,-9,34.53,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3972,-9,-9,4,-9,-9,O,-9,-9,0.015888,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,86,2,2004,8,25,1832,-9,30,D,51.3252,2.6364,51.2936,2.6301,31F2,-9,25,V,-9,1,1,R,-9,M,0,3539,175,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.8,-9,34.63,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3539,-9,-9,4,-9,-9,O,-9,-9,0.014156,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,40,1,2004,8,25,1705,-9,30,D,51.3360,2.8885,51.3546,2.9322,31F2,-9,16,V,-9,1,1,R,-9,M,0,3673,110,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.9,-9,34.53,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3673,-9,-9,4,-9,-9,O,-9,-9,0.014692,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,1,59,2004,9,2,701,-9,29,D,51.4156,2.5405,51.3889,2.5091,31F2,-9,25,V,-9,1,1,R,-9,M,0,3686,175,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.3,-9,34.6,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3686,-9,-9,4,-9,-9,O,-9,-9,0.014744,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,80,52,2004,9,1,1140,-9,20,D,51.4191,1.4014,51.42,1.4349,31F1,-9,15,V,-9,1,1,R,-9,M,0,2322,115,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.2,-9,34.59,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,2322,-9,-9,4,-9,-9,O,-9,-9,0.009288,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,37,57,2004,9,2,410,-9,30,D,51.4371,2.2616,51.4102,2.2348,31F2,-9,40,V,-9,1,1,R,-9,M,0,3527,280,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,-9,34.59,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3527,-9,-9,4,-9,-9,O,-9,-9,0.014108,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,94,53,2004,9,1,1306,-9,25,D,51.4525,1.6811,51.4314,1.6562,31F1,-9,30,V,-9,1,1,R,-9,M,0,2920,195,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.6,-9,34.72,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,2920,-9,-9,4,-9,-9,O,-9,-9,0.01168,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,95,51,2004,9,1,1007,-9,30,D,51.4587,1.3028,51.4669,1.3486,31F1,-9,21,V,-9,1,1,R,-9,M,0,3306,135,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.1,-9,34.6,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3306,-9,-9,4,-9,-9,O,-9,-9,0.013224,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,36,58,2004,9,2,522,-9,30,D,51.4763,2.3549,51.4533,2.3183,31F2,-9,32,V,-9,1,1,R,-9,M,0,3607,220,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.4,-9,34.46,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3607,-9,-9,4,-9,-9,O,-9,-9,0.014428,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,96,48,2004,9,1,404,-9,30,D,51.4954,1.8670,51.464,1.8495,31F1,-9,42,V,-9,1,1,R,-9,M,0,3692,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.3,-9,34.84,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3692,-9,-9,4,-9,-9,O,-9,-9,0.014768,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,93,50,2004,9,1,835,-9,30,D,51.5550,1.5052,51.5799,1.4877,32F1,-9,18,V,-9,1,1,R,-9,M,0,3028,115,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.8,-9,34.64,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3028,-9,-9,4,-9,-9,O,-9,-9,0.012112,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,85,49,2004,9,1,647,-9,30,D,51.6091,1.9058,51.5818,1.8742,32F1,-9,43,V,-9,1,1,R,-9,M,0,3741,300,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.8,-9,34.71,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3741,-9,-9,4,-9,-9,O,-9,-9,0.014964,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F263,63,2011,9,14,751,-9,30,D,55.1408,2.1563,55.108,2.1745,39F2,-9,33,V,39F263,1,1,R,-9,F,8,3865,160,28,-9,-9,-9,-9,-9,-9,-9,-9,166,-9,-9,-9,-9,-9,-9,270,12,90,2,13.7,13.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3865,-9,-9,8,-9,-9,O,-9,-9,0.03092,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F061,61,2011,9,12,1125,-9,30,D,55.2168,0.9200,55.2518,0.9185,39F0,-9,53,V,39F061,1,1,R,-9,F,8,3888,200,28,-9,-9,-9,-9,-9,-9,-9,-9,360,-9,-9,-9,-9,-9,-9,180,16,180,2,13.9,7.9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3888,-9,-9,8,-9,-9,O,-9,-9,0.031104,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F162,62,2011,9,14,531,-9,30,D,55.2263,1.5268,55.2298,1.588,39F1,-9,39,V,39F162,1,1,R,-9,F,8,3902,180,28,-9,-9,-9,-9,-9,-9,-9,-9,80,-9,-9,-9,-9,-9,-9,270,16,90,3,13,13,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3902,-9,-9,8,-9,-9,O,-9,-9,0.031216,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39E959,59,2011,9,9,1624,-9,30,D,55.4165,-0.4845,55.3848,-0.4598,39E9,-9,68,V,39E959,1,1,R,-9,F,8,3821,210,28,-9,-9,-9,-9,-9,-9,-9,-9,156,-9,-9,-9,-9,-9,-9,180,2,203,0.5,13.8,9.6,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3821,-9,-9,8,-9,-9,O,-9,-9,0.030568,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F402,2,2011,8,23,526,-9,30,D,55.4400,4.8398,55.4791,4.8566,39F4,-9,44,V,39F402,1,1,R,-9,F,8,4469,160,28,-9,-9,-9,-9,-9,-9,-9,-9,14,-9,-9,-9,-9,-9,-9,0,2,-9,0.5,16,8.3,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4469,-9,-9,8,-9,-9,O,-9,-9,0.035752,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F335,35,2011,9,1,1026,-9,30,D,55.4538,3.4476,55.4458,3.5095,39F3,-9,35,V,39F335,1,1,R,-9,F,8,4074,160,28,-9,-9,-9,-9,-9,-9,-9,-9,124,-9,-9,-9,-9,-9,-9,315,2,-9,0.5,14.3,13.8,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4074,-9,-9,8,-9,-9,O,-9,-9,0.032592,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F605,5,2011,8,23,1421,-9,30,D,55.6850,6.3031,55.7148,6.2686,40F6,-9,40,V,40F605,1,1,R,-9,F,8,3962,160,28,-9,-9,-9,-9,-9,-9,-9,-9,328,-9,-9,-9,-9,-9,-9,68,7,180,1,16.6,16.1,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3962,-9,-9,8,-9,-9,O,-9,-9,0.031696,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F403,3,2011,8,23,741,-9,30,D,55.7180,4.4625,55.7553,4.4603,40F4,-9,36,V,40F403,1,1,R,-9,F,8,4203,150,28,-9,-9,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9,-9,-9,0,3,-9,0.5,15.4,9.6,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4203,-9,-9,8,-9,-9,O,-9,-9,0.033624,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F334,34,2011,9,1,805,-9,30,D,55.7246,3.7503,55.711,3.6918,40F3,-9,44,V,40F334,1,1,R,-9,F,8,3981,200,28,-9,-9,-9,-9,-9,-9,-9,-9,249,-9,-9,-9,-9,-9,-9,315,2,-9,0.5,14.1,8.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3981,-9,-9,8,-9,-9,O,-9,-9,0.031848,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,43F226,26,2011,8,30,1741,-9,30,D,57.1253,2.3401,57.092,2.3615,43F2,-9,85,V,43F226,1,1,R,-9,F,8,3973,310,28,-9,-9,-9,-9,-9,-9,-9,-9,162,-9,-9,-9,-9,-9,-9,315,9,-9,0.5,13.8,6.9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3973,-9,-9,8,-9,-9,O,-9,-9,0.031784,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,43F024,24,2011,8,30,1134,-9,30,D,57.2291,0.4951,57.19,0.4898,43F0,-9,84,V,43F024,1,1,R,-9,F,8,4367,320,28,-9,-9,-9,-9,-9,-9,-9,-9,189,-9,-9,-9,-9,-9,-9,315,9,-9,0.5,13,9.9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4367,-9,-9,8,-9,-9,O,-9,-9,0.034936,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,43F511,11,2011,8,24,1818,-9,30,D,57.2523,5.5840,57.2591,5.5306,43F5,-9,56,V,43F511,1,1,R,-9,F,8,3800,200,28,-9,-9,-9,-9,-9,-9,-9,-9,274,-9,-9,-9,-9,-9,-9,270,4,-9,0.5,15.9,7.7,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3800,-9,-9,8,-9,-9,O,-9,-9,0.0304,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,43F431,31,2011,8,31,1433,-9,30,D,57.2723,4.6858,57.2633,4.7531,43F4,-9,64,V,43F431,1,1,R,-9,F,8,4171,250,28,-9,-9,-9,-9,-9,-9,-9,-9,101,-9,-9,-9,-9,-9,-9,315,9,-9,0.5,14.3,8,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4171,-9,-9,8,-9,-9,O,-9,-9,0.033368,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,43F125,25,2011,8,30,1518,-9,30,D,57.3108,1.4575,57.2766,1.4746,43F1,-9,96,V,43F125,1,1,R,-9,F,8,4004,360,28,-9,-9,-9,-9,-9,-9,-9,-9,160,-9,-9,-9,-9,-9,-9,315,9,-9,0.5,13.6,7.1,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4004,-9,-9,8,-9,-9,O,-9,-9,0.032032,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,44F430,30,2011,8,31,1200,-9,30,D,57.5885,4.0958,57.5495,4.0808,44F4,-9,73,V,44F430,1,1,R,-9,F,8,3871,280,28,-9,-9,-9,-9,-9,-9,-9,-9,202,-9,-9,-9,-9,-9,-9,315,9,-9,0.5,14.3,7.8,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3871,-9,-9,8,-9,-9,O,-9,-9,0.030968,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,44E922,22,2011,8,30,526,-9,30,D,57.6691,-0.7486,57.6355,-0.7498,44E9,-9,113,V,44E922,1,1,R,-9,F,8,3746,340,28,-9,-9,-9,-9,-9,-9,-9,-9,183,-9,-9,-9,-9,-9,-9,315,9,-9,0.5,12.6,12.4,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3746,-9,-9,8,-9,-9,O,-9,-9,0.029968,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,44F014,14,2011,8,25,1036,-9,30,D,57.6711,0.6626,57.6846,0.5993,44F0,-9,92,V,44F014,1,1,R,-9,F,8,4052,340,28,-9,-9,-9,-9,-9,-9,-9,-9,294,-9,-9,-9,-9,-9,-9,180,4,-9,1,14.5,9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4052,-9,-9,8,-9,-9,O,-9,-9,0.032416,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,44F113,13,2011,8,25,822,-9,30,D,57.7630,1.3098,57.7821,1.2531,44F1,-9,84,V,44F113,1,1,R,-9,F,8,3900,300,28,-9,-9,-9,-9,-9,-9,-9,-9,226,-9,-9,-9,-9,-9,-9,180,4,-9,1,14.5,8.4,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3900,-9,-9,8,-9,-9,O,-9,-9,0.0312,20232303
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,44F329,29,2011,8,31,928,-9,30,D,57.7831,3.5275,57.7656,3.5936,44F3,-9,61,V,44F329,1,1,R,-9,F,8,4396,260,28,-9,-9,-9,-9,-9,-9,-9,-9,118,-9,-9,-9,-9,-9,-9,315,12,-9,0.5,14.5,7.5,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4396,-9,-9,8,-9,-9,O,-9,-9,0.035168,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,2,60,2004,9,2,922,-9,30,D,51.6466,2.7494,51.6672,2.787,32F2,-9,30,V,-9,1,1,R,-9,M,0,3468,205,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.7,-9,34.28,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3468,-9,-9,4,-9,-9,O,-9,-9,0.013872,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,34,21,2004,8,27,1930,-9,30,D,51.6595,1.8127,51.6903,1.8327,32F1,-9,50,V,-9,1,1,R,-9,M,0,3696,350,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.8,-9,34.67,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3696,-9,-9,4,-9,-9,O,-9,-9,0.014784,20232303
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,440,120,2022,9,20,820,-9,30,D,53.1418,-5.7328,53.1745,-5.7402,35E4,-9,33,V,-9,1,1,R,-9,FM,0,3709,116,30,-9,-9,-9,-9,-9,-9,-9,-9,352,4,-9,182,0.9,-9,-9,230,13,-9,0,15.6,15.6,34.83,35.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3709,-9,-9,4,-9,-9,O,-9,-9,0.014836,20232303
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,302,64,2022,9,13,1651,-9,30,D,53.1567,-4.6587,53.1877,-4.6775,35E5,-9,40,V,-9,1,1,R,-9,FM,0,3673,140,30,-9,-9,-9,-9,-9,-9,-9,-9,340,4,-9,182,1.7,-9,-9,30,17,-9,0,16.7,16.7,34.96,34.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3673,-9,-9,4,-9,-9,O,-9,-9,0.014692,20232303
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,229,119,2022,9,20,558,-9,20,D,53.2028,-5.9422,53.225,-5.9465,35E4,-9,37,V,-9,1,1,R,-9,FM,0,2571,130,30,-9,-9,-9,-9,-9,-9,-9,-9,355,4.2,-9,2,0.2,-9,-9,200,5,-9,0,15.6,15.6,34.4,34.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2571,-9,-9,4,-9,-9,O,-9,-9,0.010284,20232303
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,134,27,2022,9,6,754,-9,30,D,51.6668,-4.5442,51.6682,-4.4903,32E5,-9,18,V,-9,1,1,R,-9,FM,0,3731,63,30,-9,-9,-9,-9,-9,-9,-9,-9,92,4,-9,225,0.1,-9,-9,155,23,230,1,18.7,18.6,34.53,34.53,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3731,-9,-9,4,-9,-9,O,-9,-9,0.014924,20232303
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,101,26,2022,9,6,647,-9,30,D,51.6892,-4.5705,51.6855,-4.624,32E5,-9,11,V,-9,1,1,R,-9,FM,0,3750,39,30,-9,-9,-9,-9,-9,-9,-9,-9,257,4,-9,358,0.2,-9,-9,160,17,230,1,18.7,18.8,34.44,34.45,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3750,-9,-9,4,-9,-9,O,-9,-9,0.015,20232303
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,443,33,2022,9,7,531,-9,21,D,52.1278,-4.9278,52.113,-4.9577,33E5,-9,43,V,-9,1,1,R,-9,FM,0,2573,151,30,-9,-9,-9,-9,-9,-9,-9,-9,228,4,-9,50,0.5,-9,-9,180,17,220,0,17,16.5,34.6,34.79,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2573,-9,-9,4,-9,-9,O,-9,-9,0.010292,20232303
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,321,35,2022,9,7,1016,-9,30,D,52.3390,-4.3445,52.3673,-4.3163,33E5,-9,20,V,-9,1,1,R,-9,FM,0,3649,70,30,-9,-9,-9,-9,-9,-9,-9,-9,32,3.9,-9,199,1.4,-9,-9,180,24,-9,0,18.3,18.4,34.45,34.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3649,-9,-9,4,-9,-9,O,-9,-9,0.014596,20232303
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,416,34,2022,9,7,736,-9,30,D,52.3910,-4.8280,52.4233,-4.8133,33E5,-9,49,V,-9,1,1,R,-9,FM,0,3702,172,30,-9,-9,-9,-9,-9,-9,-9,-9,21,4,-9,38,0.2,-9,-9,160,15,220,0.5,16.9,16.7,34.51,34.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3702,-9,-9,4,-9,-9,O,-9,-9,0.014808,20232303
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,430,123,2022,9,20,1733,-9,30,D,52.5487,-5.8250,52.5158,-5.8348,34E4,-9,68,V,-9,1,1,R,-9,FM,0,3720,238,30,-9,-9,-9,-9,-9,-9,-9,-9,199,4,-9,25,1.1,-9,-9,210,16,-9,0,16.3,16,35.31,35.57,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3720,-9,-9,4,-9,-9,O,-9,-9,0.01488,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,87,19,2004,8,27,1600,-9,30,D,51.6843,1.4514,51.7035,1.4846,32F1,-9,22,V,-9,1,1,R,-9,M,0,3126,145,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.3,-9,34.82,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3126,-9,-9,4,-9,-9,O,-9,-9,0.012504,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,40,1,2005,8,23,1620,-9,30,D,51.3525,2.9310,51.3307,2.877,31F2,-9,18,V,-9,1,1,R,-9,M,0,4478,130,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,3,-9,-9,18.5,-9,34.49,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4478,-9,-9,4,-9,-9,O,-9,-9,0.017912,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,86,2,2005,8,23,1800,-9,30,D,51.3267,2.6367,51.2982,2.6313,31F2,-9,22,V,-9,1,1,R,-9,M,0,3192,164,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,315,2,-9,-9,18.5,-9,33.68,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3192,-9,-9,4,-9,-9,O,-9,-9,0.012768,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,1,3,2005,8,24,405,-9,30,D,51.4242,2.5502,51.401,2.5227,31F2,-9,24,V,-9,1,1,R,-9,M,0,3209,185,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,225,2,-9,-9,18.2,-9,34.65,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3209,-9,-9,4,-9,-9,O,-9,-9,0.012836,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,39,4,2005,8,24,608,-9,30,D,51.2962,2.3383,51.3333,2.3783,31F2,-9,26,V,-9,1,1,R,-9,M,0,4987,220,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,225,9,-9,-9,18.2,-9,34.92,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,4987,-9,-9,4,-9,-9,O,-9,-9,0.019948,20232303
HH,BTS,3,BE,11BE,BT4A,-9,-9,-9,37,5,2005,8,24,744,-9,30,D,51.3837,2.1880,51.4067,2.22,31F2,-9,34,V,-9,1,1,R,-9,M,0,3392,256,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,225,9,-9,-9,18,-9,35.02,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,3392,-9,-9,4,-9,-9,O,-9,-9,0.013568,20232303
