RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,ICESArea,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,Cal_Distance,Cal_DoorSpread,Cal_WingSpread,BeamWidth,DSflag,WSflag,DistanceFlag,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,DateofCalculation
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,602_31,31,1996,9,24,813,-9,15,D,54.1000,7.9333,-9,-9,37F7,-9,37,V,602_31,1,1,R,-9,-9,4,1618,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,113,4,-9,-9,14.3,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1618,-9,-9,6,-9,-9,O,-9,-9,0.009708,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,602_32,32,1996,9,24,1004,-9,15,D,54.2000,7.6000,-9,-9,37F7,-9,40,V,602_32,1,1,R,-9,-9,4,1772,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,113,2,-9,-9,15.1,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1772,-9,-9,6,-9,-9,O,-9,-9,0.010632,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,602_33,33,1996,9,24,1119,-9,15,D,54.2500,7.3333,-9,-9,37F7,-9,40,V,602_33,1,1,R,-9,-9,4,1738,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,113,2,-9,-9,14.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1738,-9,-9,6,-9,-9,O,-9,-9,0.010428,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,602_34,34,1996,9,24,1329,-9,15,D,54.3000,7.1000,-9,-9,37F7,-9,40,V,602_34,1,1,R,-9,-9,4,1762,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,113,2,-9,-9,14.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1762,-9,-9,6,-9,-9,O,-9,-9,0.010572,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,603_30,30,1996,9,23,2047,-9,15,N,54.5333,8.0333,-9,-9,38F8,-9,14,V,603_30,1,1,R,-9,-9,4,1685,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,4,-9,-9,13,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1685,-9,-9,6,-9,-9,O,-9,-9,0.01011,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,608_42,42,1996,9,25,1029,-9,15,D,53.8166,7.1166,-9,-9,36F7,-9,24,V,608_42,1,1,R,-9,-9,4,1818,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,135,1,-9,-9,14.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1818,-9,-9,6,-9,-9,O,-9,-9,0.010908,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,608_41,41,1996,9,25,909,-9,15,D,53.8333,7.4166,-9,-9,36F7,-9,21,V,608_41,1,1,R,-9,-9,4,1716,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,135,1,-9,-9,14.4,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1716,-9,-9,6,-9,-9,O,-9,-9,0.010296,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,605_38,38,1996,9,24,1918,-9,15,D,53.8666,6.4166,-9,-9,36F6,-9,27,V,605_38,1,1,R,-9,-9,4,1621,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,113,2,-9,-9,15.3,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1621,-9,-9,6,-9,-9,O,-9,-9,0.009726,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,608_40,40,1996,9,25,811,-9,15,D,53.8833,7.5666,-9,-9,36F7,-9,23,V,608_40,1,1,R,-9,-9,4,1583,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,135,1,-9,-9,15,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1583,-9,-9,6,-9,-9,O,-9,-9,0.009498,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,605_37,37,1996,9,24,1743,-9,15,D,53.9000,6.5500,-9,-9,36F6,-9,28,V,605_37,1,1,R,-9,-9,4,1633,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,113,2,-9,-9,15.4,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1633,-9,-9,6,-9,-9,O,-9,-9,0.009798,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,605_36,36,1996,9,24,1641,-9,15,D,53.9333,6.7666,-9,-9,36F6,-9,26,V,605_36,1,1,R,-9,-9,4,1705,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,113,2,-9,-9,15.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1705,-9,-9,6,-9,-9,O,-9,-9,0.01023,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_45,45,1996,9,25,1426,-9,15,D,53.6333,6.2000,-9,-9,36F6,-9,24,V,607_45,1,1,R,-9,-9,4,1712,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,15,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1712,-9,-9,6,-9,-9,O,-9,-9,0.010272,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_08,8,1996,9,17,940,-9,15,D,53.6500,3.7500,-9,-9,36F3,-9,40,V,606_08,1,1,R,-9,-9,4,1737,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,68,4,-9,-9,15.3,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1737,-9,-9,6,-9,-9,O,-9,-9,0.010422,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_39,39,1996,9,24,2052,-9,15,N,53.6833,6.2833,-9,-9,36F6,-9,26,V,607_39,1,1,R,-9,-9,4,1610,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,113,2,-9,-9,14.4,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1610,-9,-9,6,-9,-9,O,-9,-9,0.00966,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,608_44,44,1996,9,25,1212,-9,15,D,53.7666,6.8000,-9,-9,36F6,-9,17,V,608_44,1,1,R,-9,-9,4,1647,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,135,1,-9,-9,15,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1647,-9,-9,6,-9,-9,O,-9,-9,0.009882,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,608_43,43,1996,9,25,1119,-9,15,D,53.7833,6.9833,-9,-9,36F6,-9,20,V,608_43,1,1,R,-9,-9,4,1757,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,135,1,-9,-9,14.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1757,-9,-9,6,-9,-9,O,-9,-9,0.010542,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_07,7,1996,9,17,812,-9,15,D,53.8166,3.6000,-9,-9,36F3,-9,36,V,606_07,1,1,R,-9,-9,4,1605,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,68,4,-9,-9,14.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1605,-9,-9,6,-9,-9,O,-9,-9,0.00963,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_47,47,1996,9,25,1919,-9,15,D,53.4333,5.0333,-9,-9,35F5,-9,27,V,607_47,1,1,R,-9,-9,4,1761,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1761,-9,-9,6,-9,-9,O,-9,-9,0.010566,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_46,46,1996,9,25,1747,-9,15,D,53.4833,5.3166,-9,-9,35F5,-9,20,V,607_46,1,1,R,-9,-9,4,1666,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,14.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1666,-9,-9,6,-9,-9,O,-9,-9,0.009996,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_16,16,1996,9,18,825,-9,15,D,53.5000,5.3500,-9,-9,35F5,-9,20,V,607_16,1,1,R,-9,-9,4,1598,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,9,-9,-9,16,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1598,-9,-9,6,-9,-9,O,-9,-9,0.009588,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_18,18,1996,9,18,1047,-9,15,D,53.5166,5.6833,-9,-9,36F5,-9,20,V,607_18,1,1,R,-9,-9,4,1656,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,12,-9,-9,15.4,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1656,-9,-9,6,-9,-9,O,-9,-9,0.009936,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_17,17,1996,9,18,944,-9,15,D,53.5333,5.5333,-9,-9,36F5,-9,20,V,607_17,1,1,R,-9,-9,4,1628,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,9,-9,-9,15.3,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1628,-9,-9,6,-9,-9,O,-9,-9,0.009768,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_19,19,1996,9,18,1150,-9,15,D,53.5500,5.8166,-9,-9,36F5,-9,25,V,607_19,1,1,R,-9,-9,4,1688,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,12,-9,-9,15.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1688,-9,-9,6,-9,-9,O,-9,-9,0.010128,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_15,15,1996,9,17,2010,-9,15,N,52.9666,4.4000,-9,-9,34F4,-9,26,V,660_15,1,1,R,-9,-9,4,1668,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,68,9,-9,-9,16.4,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1668,-9,-9,6,-9,-9,O,-9,-9,0.010008,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_12,12,1996,9,17,1543,-9,15,D,52.9833,3.9166,-9,-9,34F3,-9,26,V,660_12,1,1,R,-9,-9,4,1654,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,7,-9,-9,16,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1654,-9,-9,6,-9,-9,O,-9,-9,0.009924,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_11,11,1996,9,17,1448,-9,15,D,53.0666,4.0666,-9,-9,35F4,-9,28,V,660_11,1,1,R,-9,-9,4,1763,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,7,-9,-9,15.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1763,-9,-9,6,-9,-9,O,-9,-9,0.010578,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_10,10,1996,9,17,1312,-9,15,D,53.2833,4.0500,-9,-9,35F4,-9,28,V,606_10,1,1,R,-9,-9,4,1705,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,68,4,-9,-9,16,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1705,-9,-9,6,-9,-9,O,-9,-9,0.01023,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_48,48,1996,9,25,2025,-9,15,N,53.3333,4.9000,-9,-9,35F4,-9,18,V,607_48,1,1,R,-9,-9,4,1737,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1737,-9,-9,6,-9,-9,O,-9,-9,0.010422,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_09,9,1996,9,17,1136,-9,15,D,53.3833,3.8500,-9,-9,35F3,-9,28,V,606_09,1,1,R,-9,-9,4,1776,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,68,4,-9,-9,15.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1776,-9,-9,6,-9,-9,O,-9,-9,0.010656,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,630_05,5,1996,9,16,1945,-9,15,N,52.5166,3.7166,-9,-9,34F3,-9,26,V,630_05,1,1,R,-9,-9,4,1745,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,23,4,-9,-9,16.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1745,-9,-9,6,-9,-9,O,-9,-9,0.01047,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,630_02,2,1996,9,16,1630,-9,15,D,52.5333,4.3000,-9,-9,34F4,-9,20,V,630_02,1,1,R,-9,-9,4,1648,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,23,2,-9,-9,16.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1648,-9,-9,6,-9,-9,O,-9,-9,0.009888,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,630_01,1,1996,9,16,1530,-9,15,D,52.5333,4.5000,-9,-9,34F4,-9,15,V,630_01,1,1,R,-9,-9,4,1637,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,23,2,-9,-9,16.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1637,-9,-9,6,-9,-9,O,-9,-9,0.009822,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,630_03,3,1996,9,16,1705,-9,15,D,52.5500,4.2000,-9,-9,34F4,-9,22,V,630_03,1,1,R,-9,-9,4,1673,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,23,2,-9,-9,16.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1673,-9,-9,6,-9,-9,O,-9,-9,0.010038,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_14,14,1996,9,17,1921,-9,15,D,52.9000,4.3500,-9,-9,34F4,-9,25,V,660_14,1,1,R,-9,-9,4,1693,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,68,9,-9,-9,16.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1693,-9,-9,6,-9,-9,O,-9,-9,0.010158,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_13,13,1996,9,17,1631,-9,15,D,52.9166,3.7666,-9,-9,34F3,-9,32,V,660_13,1,1,R,-9,-9,4,1697,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,7,-9,-9,15.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1697,-9,-9,6,-9,-9,O,-9,-9,0.010182,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,601_30,30,1997,9,19,1015,-9,15,D,55.3833,7.3500,-9,-9,39F7,-9,26,V,601_30,1,1,R,-9,-9,4,1656,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,338,9,-9,-9,16.1,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1656,-9,-9,6,-9,-9,O,-9,-9,0.009936,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,602_20,20,1997,9,18,1040,-9,15,D,54.1500,7.6833,-9,-9,37F7,-9,38,V,602_20,1,1,R,-9,-9,4,1513,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,359,-9,-9,-9,18,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1513,-9,-9,6,-9,-9,O,-9,-9,0.009078,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,602_21,21,1997,9,18,1125,-9,15,D,54.2000,7.5833,-9,-9,37F7,-9,39,V,602_21,1,1,R,-9,-9,4,1532,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,359,-9,-9,-9,18.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1532,-9,-9,6,-9,-9,O,-9,-9,0.009192,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,602_22,22,1997,9,18,1225,-9,15,D,54.2833,7.5333,-9,-9,37F7,-9,39,V,602_22,1,1,R,-9,-9,4,1643,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,359,-9,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1643,-9,-9,6,-9,-9,O,-9,-9,0.009858,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,603_23,23,1997,9,18,1435,-9,15,D,54.4833,7.9833,-9,-9,37F7,-9,18,V,603_23,1,1,R,-9,-9,4,1634,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,338,2,-9,-9,17.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1634,-9,-9,6,-9,-9,O,-9,-9,0.009804,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,603_24,24,1997,9,18,1546,-9,15,D,54.6666,8.0333,-9,-9,38F8,-9,13,V,603_24,1,1,R,-9,-9,4,1594,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,338,2,-9,-9,16.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1594,-9,-9,6,-9,-9,O,-9,-9,0.009564,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,603_25,25,1997,9,18,1722,-9,15,D,54.8833,8.0166,-9,-9,38F8,-9,17,V,603_25,1,1,R,-9,-9,4,1600,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,338,2,-9,-9,16.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1600,-9,-9,6,-9,-9,O,-9,-9,0.0096,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,608_18,18,1997,9,17,1947,-9,15,N,53.8500,7.5166,-9,-9,36F7,-9,18,V,608_18,1,1,R,-9,-9,4,1535,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,293,4,-9,-9,17.1,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1535,-9,-9,6,-9,-9,O,-9,-9,0.00921,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,605_10,10,1997,9,17,1125,-9,15,D,53.8666,6.4500,-9,-9,36F6,-9,27,V,605_10,1,1,R,-9,-9,4,1547,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,270,9,-9,-9,17.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1547,-9,-9,6,-9,-9,O,-9,-9,0.009282,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,605_11,11,1997,9,17,1155,-9,15,D,53.8833,6.5500,-9,-9,36F6,-9,25,V,605_11,1,1,R,-9,-9,4,1569,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,270,9,-9,-9,17.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1569,-9,-9,6,-9,-9,O,-9,-9,0.009414,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,605_12,12,1997,9,17,1333,-9,15,D,53.9333,6.7666,-9,-9,36F6,-9,26,V,605_12,1,1,R,-9,-9,4,1638,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,270,9,-9,-9,18,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1638,-9,-9,6,-9,-9,O,-9,-9,0.009828,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,605_13,13,1997,9,17,1417,-9,15,D,53.9333,6.8833,-9,-9,36F6,-9,28,V,605_13,1,1,R,-9,-9,4,1648,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,270,9,-9,-9,17.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1648,-9,-9,6,-9,-9,O,-9,-9,0.009888,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_40,40,1997,9,23,1140,-9,15,D,53.3833,3.8166,-9,-9,35F3,-9,32,V,606_40,1,1,R,-9,-9,4,1621,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,4,-9,-9,16.5,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1621,-9,-9,6,-9,-9,O,-9,-9,0.009726,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_34,34,1997,9,22,1733,-9,15,D,53.3833,4.8333,-9,-9,35F4,-9,24,V,607_34,1,1,R,-9,-9,4,1583,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.8,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1583,-9,-9,6,-9,-9,O,-9,-9,0.009498,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_02,2,1997,9,16,1050,-9,15,D,53.4333,5.0333,-9,-9,35F5,-9,27,V,607_02,1,1,R,-9,-9,4,1567,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,225,9,-9,-9,17.6,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1567,-9,-9,6,-9,-9,O,-9,-9,0.009402,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_03,3,1997,9,16,1147,-9,15,D,53.4500,5.2000,-9,-9,35F5,-9,23,V,607_03,1,1,R,-9,-9,4,1581,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,225,9,-9,-9,17.5,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1581,-9,-9,6,-9,-9,O,-9,-9,0.009486,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,606_39,39,1997,9,23,1042,-9,15,D,53.5000,3.7833,-9,-9,35F3,-9,32,V,606_39,1,1,R,-9,-9,4,1545,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1545,-9,-9,6,-9,-9,O,-9,-9,0.00927,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_42,42,1997,9,23,1450,-9,15,D,52.9666,3.9166,-9,-9,34F3,-9,27,V,660_42,1,1,R,-9,-9,4,1559,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,4,-9,-9,17,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1559,-9,-9,6,-9,-9,O,-9,-9,0.009354,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_44,44,1997,9,23,1657,-9,15,D,52.9833,4.2333,-9,-9,34F4,-9,33,V,660_44,1,1,R,-9,-9,4,1686,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,23,4,-9,-9,17,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1686,-9,-9,6,-9,-9,O,-9,-9,0.010116,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_43,43,1997,9,23,1545,-9,15,D,53.0333,4.0166,-9,-9,35F4,-9,27,V,660_43,1,1,R,-9,-9,4,1578,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,23,4,-9,-9,17.1,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1578,-9,-9,6,-9,-9,O,-9,-9,0.009468,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,660_41,41,1997,9,23,1355,-9,15,D,53.0500,3.8166,-9,-9,35F3,-9,28,V,660_41,1,1,R,-9,-9,4,1623,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,4,-9,-9,16.9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1623,-9,-9,6,-9,-9,O,-9,-9,0.009738,20212210
HH,SNS,3,NL,64SS,BT6,-9,-9,-9,607_36,36,1997,9,22,1940,-9,15,N,53.1500,4.6666,-9,-9,35F4,-9,18,V,607_36,1,1,R,-9,-9,4,1627,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,17.2,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,-9,1627,-9,-9,6,-9,-9,O,-9,-9,0.009762,20212210
